Name,Link,Information
The Demonists (Demonist #1),https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,"{'Price': '£52.11', 'Category': 'Fantasy', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,"{'Price': '£28.23', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
Some Women,https://books.toscrape.com/catalogue/some-women_341/index.html,"{'Price': '£13.73', 'Category': 'Womens Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
The Beast (Black Dagger Brotherhood #14),https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,"{'Price': '£46.08', 'Category': 'Fantasy', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,"{'Price': '£59.71', 'Category': 'Thriller', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,"{'Price': '£27.88', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
The Gunning of America: Business and the Making of American Gun Culture,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,"{'Price': '£16.81', 'Category': 'Nonfiction', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
The Hound of the Baskervilles (Sherlock Holmes #5),https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,"{'Price': '£14.82', 'Category': 'Classics', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
The Perfect Play (Play by Play #1),https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,"{'Price': '£59.99', 'Category': 'Romance', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
A Feast for Crows (A Song of Ice and Fire #4),https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,"{'Price': '£17.21', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (5 available)'}"
The Pilgrim's Progress,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,"{'Price': '£50.26', 'Category': 'Classics', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
A Clash of Kings (A Song of Ice and Fire #2),https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,"{'Price': '£10.79', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (5 available)'}"
The Shining (The Shining #1),https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,"{'Price': '£27.88', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Vogue Colors A to Z: A Fashion Coloring Book,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,"{'Price': '£52.35', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
A Game of Thrones (A Song of Ice and Fire #1),https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,"{'Price': '£46.42', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (5 available)'}"
A Girl's Guide to Moving On (New Beginnings #2),https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,"{'Price': '£31.30', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (5 available)'}"
Harry Potter and the Order of the Phoenix (Harry Potter #5),https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,"{'Price': '£31.63', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
Alight (The Generations Trilogy #2),https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,"{'Price': '£58.59', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (5 available)'}"
Harry Potter and the Chamber of Secrets (Harry Potter #2),https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,"{'Price': '£14.74', 'Category': 'Fantasy', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,"{'Price': '£24.17', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
Harry Potter and the Sorcerer's Stone (Harry Potter #1),https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,"{'Price': '£13.90', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Harry Potter and the Half-Blood Prince (Harry Potter #6),https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,"{'Price': '£48.75', 'Category': 'Fantasy', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
Gone with the Wind,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,"{'Price': '£32.49', 'Category': 'Classics', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Girl With a Pearl Earring,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,"{'Price': '£26.77', 'Category': 'Historical Fiction', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
God Is Not Great: How Religion Poisons Everything,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,"{'Price': '£27.80', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
"Fruits Basket, Vol. 4 (Fruits Basket #4)",https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,"{'Price': '£50.44', 'Category': 'Sequential Art', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
It,https://books.toscrape.com/catalogue/it_330/index.html,"{'Price': '£25.01', 'Category': 'Horror', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Mockingjay (The Hunger Games #3),https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,"{'Price': '£20.44', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
Misery,https://books.toscrape.com/catalogue/misery_332/index.html,"{'Price': '£34.79', 'Category': 'Horror', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
Little Women (Little Women #1),https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,"{'Price': '£28.07', 'Category': 'Classics', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
Needful Things,https://books.toscrape.com/catalogue/needful-things_334/index.html,"{'Price': '£47.51', 'Category': 'Horror', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
Night Shift (Night Shift #1-20),https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,"{'Price': '£12.75', 'Category': 'Horror', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
No One Here Gets Out Alive,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,"{'Price': '£20.02', 'Category': 'Music', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,"{'Price': '£12.36', 'Category': 'Music', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Shopaholic Ties the Knot (Shopaholic #3),https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,"{'Price': '£48.39', 'Category': 'Womens Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
Paper and Fire (The Great Library #2),https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,"{'Price': '£49.45', 'Category': 'Fantasy', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
Outlander (Outlander #1),https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,"{'Price': '£19.67', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
Animal Farm,https://books.toscrape.com/catalogue/animal-farm_313/index.html,"{'Price': '£57.22', 'Category': 'Classics', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Atlas Shrugged,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,"{'Price': '£26.58', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
Changing the Game (Play by Play #2),https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,"{'Price': '£13.38', 'Category': 'Romance', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Can You Keep a Secret?,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,"{'Price': '£21.94', 'Category': 'Womens Fiction', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
Candide,https://books.toscrape.com/catalogue/candide_316/index.html,"{'Price': '£58.63', 'Category': 'Classics', 'Rating': 'Three stars', 'Availability': 'In stock (4 available)'}"
Far From True (Promise Falls Trilogy #2),https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,"{'Price': '£34.93', 'Category': 'Thriller', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
Confessions of a Shopaholic (Shopaholic #1),https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,"{'Price': '£48.94', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (4 available)'}"
Dark Lover (Black Dagger Brotherhood #1),https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,"{'Price': '£12.87', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
We Are All Completely Beside Ourselves,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,"{'Price': '£24.04', 'Category': 'Contemporary', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
When You Are Engulfed in Flames,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,"{'Price': '£30.89', 'Category': 'Humor', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"Where'd You Go, Bernadette",https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,"{'Price': '£18.13', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,"{'Price': '£31.95', 'Category': 'Nonfiction', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Wild: From Lost to Found on the Pacific Crest Trail,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,"{'Price': '£46.02', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
World War Z: An Oral History of the Zombie War,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,"{'Price': '£21.80', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Wuthering Heights,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,"{'Price': '£17.73', 'Category': 'Classics', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Zero History (Blue Ant #3),https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,"{'Price': '£34.77', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
'Salem's Lot,https://books.toscrape.com/catalogue/salems-lot_309/index.html,"{'Price': '£49.56', 'Category': 'Horror', 'Rating': 'Four stars', 'Availability': 'In stock (4 available)'}"
A New Earth: Awakening to Your Life's Purpose,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,"{'Price': '£55.65', 'Category': 'Spirituality', 'Rating': 'Five stars', 'Availability': 'In stock (4 available)'}"
A Walk to Remember,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,"{'Price': '£56.43', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,"{'Price': '£27.62', 'Category': 'Religion', 'Rating': 'One stars', 'Availability': 'In stock (4 available)'}"
The Travelers,https://books.toscrape.com/catalogue/the-travelers_285/index.html,"{'Price': '£15.77', 'Category': 'Thriller', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Stand,https://books.toscrape.com/catalogue/the-stand_282/index.html,"{'Price': '£57.86', 'Category': 'Horror', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Thing About Jellyfish,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,"{'Price': '£48.77', 'Category': 'Childrens', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Undomestic Goddess,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,"{'Price': '£45.75', 'Category': 'Womens Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Tipping Point: How Little Things Can Make a Big Difference,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,"{'Price': '£10.02', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
"Thinking, Fast and Slow",https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,"{'Price': '£21.14', 'Category': 'Psychology', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,"{'Price': '£14.41', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Wild Robot,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,"{'Price': '£56.07', 'Category': 'Childrens', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Three-Martini Lunch,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,"{'Price': '£23.21', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
